Question Type,No. of students attended the question,Time Taken ,Number of times MCQ option change,No. of Times compilation,No. of Hints used,Programming Language,Feedback,Correct,Wrong,Partially Correct,Maximum mark,Difficulty
2,5084191,5631,0,23,2,2,0,2542095.5,1694730.333,847365.1667,1,Medium
2,6550754,2686,0,18,0,3,1,3275377,2183584.667,1091792.333,4,Easy
2,5223057,2240,0,9,3,4,0,2611528.5,1741019,870509.5,6,Easy
2,6301306,524,0,22,2,2,0,3150653,2100435.333,1050217.667,1,Easy
2,6095018,4267,0,22,0,1,1,3047509,2031672.667,1015836.333,3,Easy
2,1502595,6432,0,15,1,1,1,751297.5,500865,250432.5,3,Easy
2,2105134,4901,0,13,0,2,0,1052567,701711.3333,350855.6667,2,Easy
2,6008109,5759,0,13,3,4,0,3004054.5,2002703,1001351.5,5,Easy
2,3061470,4805,0,20,0,2,0,1530735,1020490,510245,6,Easy
2,6185583,3912,0,23,1,4,1,3092791.5,2061861,1030930.5,4,Easy
2,824907,2731,0,3,1,1,1,412453.5,274969,137484.5,3,Medium
2,4843859,5171,0,6,2,4,0,2421929.5,1614619.667,807309.8333,5,Easy
2,826461,940,0,7,2,1,0,413230.5,275487,137743.5,2,Medium
2,5938752,8081,0,19,3,3,1,2969376,1979584,989792,6,Easy
2,1109898,7912,0,8,3,4,0,554949,369966,184983,1,Medium
2,6782456,354,0,4,0,3,0,3391228,2260818.667,1130409.333,2,Medium
2,1399943,1583,0,13,1,2,0,699971.5,466647.6667,233323.8333,2,Medium
2,5529185,572,0,5,3,4,0,2764592.5,1843061.667,921530.8333,2,Easy
2,179266,788,0,16,3,3,0,89633,59755.33333,29877.66667,3,Easy
2,734190,8285,0,20,2,4,0,367095,244730,122365,4,Easy
2,2103454,1555,0,3,2,4,0,1051727,701151.3333,350575.6667,3,Easy
2,6929220,2783,0,7,1,3,1,3464610,2309740,1154870,3,Easy
2,3351392,1843,0,1,2,3,0,1675696,1117130.667,558565.3333,1,Medium
2,2150667,8806,0,3,2,2,0,1075333.5,716889,358444.5,4,Easy
2,3257229,555,0,17,2,3,0,1628614.5,1085743,542871.5,1,Easy
2,661106,3143,0,10,0,3,1,330553,220368.6667,110184.3333,2,Medium
2,2187412,8713,0,22,3,4,0,1093706,729137.3333,364568.6667,2,Easy
2,3859596,7323,0,11,0,1,1,1929798,1286532,643266,3,Medium
2,1918622,104,0,21,1,1,1,959311,639540.6667,319770.3333,6,Easy
2,6722948,406,0,25,1,3,1,3361474,2240982.667,1120491.333,4,Medium
2,4930067,1093,0,10,0,1,0,2465033.5,1643355.667,821677.8333,5,Medium
2,71050,114,0,14,3,1,1,35525,23683.33333,11841.66667,2,Easy
2,5497825,5327,0,6,3,4,1,2748912.5,1832608.333,916304.1667,1,Medium
2,5881180,1775,0,25,0,3,1,2940590,1960393.333,980196.6667,2,Medium
2,5827750,8328,0,10,2,1,0,2913875,1942583.333,971291.6667,3,Easy
2,1216267,5040,0,12,1,1,1,608133.5,405422.3333,202711.1667,3,Medium
2,6445231,7463,0,5,2,1,1,3222615.5,2148410.333,1074205.167,5,Medium
2,132639,7552,0,24,1,2,1,66319.5,44213,22106.5,4,Easy
2,1145082,5764,0,13,1,2,0,572541,381694,190847,5,Easy
2,4410819,4416,0,12,0,3,1,2205409.5,1470273,735136.5,6,Easy
2,313694,3101,0,17,3,2,0,156847,104564.6667,52282.33333,5,Easy
2,2497376,249,0,18,0,3,1,1248688,832458.6667,416229.3333,2,Medium
2,5693913,2602,0,1,1,1,0,2846956.5,1897971,948985.5,2,Medium
2,1834187,8081,0,25,0,2,0,917093.5,611395.6667,305697.8333,3,Medium
2,1171902,6524,0,7,1,2,1,585951,390634,195317,1,Easy
2,4137486,5153,0,19,2,1,1,2068743,1379162,689581,6,Medium
2,4740338,1975,0,11,0,1,1,2370169,1580112.667,790056.3333,2,Medium
2,3796826,2695,0,9,0,2,0,1898413,1265608.667,632804.3333,1,Easy
2,2786387,8195,0,15,1,4,1,1393193.5,928795.6667,464397.8333,4,Easy
2,5267908,6954,0,5,3,4,1,2633954,1755969.333,877984.6667,6,Medium
2,4068162,8900,0,23,2,2,0,2034081,1356054,678027,6,Medium
2,529138,5450,0,23,0,3,1,264569,176379.3333,88189.66667,6,Medium
2,3584849,8737,0,16,3,4,1,1792424.5,1194949.667,597474.8333,2,Easy
2,6805067,7347,0,8,3,2,0,3402533.5,2268355.667,1134177.833,5,Easy
2,3391588,8559,0,20,2,1,1,1695794,1130529.333,565264.6667,4,Easy
2,6430078,2894,0,21,0,4,1,3215039,2143359.333,1071679.667,1,Easy
2,2500133,725,0,19,2,2,0,1250066.5,833377.6667,416688.8333,3,Medium
2,150255,4989,0,8,0,4,1,75127.5,50085,25042.5,6,Easy
2,4012460,5218,0,22,3,1,0,2006230,1337486.667,668743.3333,5,Medium
2,6083715,5947,0,7,2,4,1,3041857.5,2027905,1013952.5,2,Medium
2,4336216,5780,0,9,3,2,0,2168108,1445405.333,722702.6667,3,Medium
2,2644429,2031,0,14,3,4,1,1322214.5,881476.3333,440738.1667,3,Easy
2,5429124,7469,0,3,0,4,0,2714562,1809708,904854,5,Easy
2,1249090,5176,0,6,3,4,0,624545,416363.3333,208181.6667,2,Medium
2,3419755,3673,0,12,2,1,0,1709877.5,1139918.333,569959.1667,3,Easy
2,3046943,6753,0,18,3,3,1,1523471.5,1015647.667,507823.8333,1,Medium
2,4597143,7924,0,15,2,4,0,2298571.5,1532381,766190.5,5,Easy
2,6053622,1310,0,9,2,3,0,3026811,2017874,1008937,2,Medium
2,5414934,1632,0,14,1,1,1,2707467,1804978,902489,5,Medium
2,2622966,2856,0,14,0,3,0,1311483,874322,437161,4,Easy
2,3392264,1205,0,15,0,4,0,1696132,1130754.667,565377.3333,5,Easy
2,3283444,4943,0,4,1,1,1,1641722,1094481.333,547240.6667,3,Easy
2,4843322,6132,0,4,3,3,1,2421661,1614440.667,807220.3333,6,Medium
2,2949788,2236,0,10,1,1,0,1474894,983262.6667,491631.3333,4,Easy
2,5618507,8069,0,17,1,2,1,2809253.5,1872835.667,936417.8333,1,Medium
2,206187,5522,0,23,1,2,1,103093.5,68729,34364.5,3,Medium
2,5467580,2627,0,24,0,3,1,2733790,1822526.667,911263.3333,3,Medium
2,6528740,370,0,13,0,3,1,3264370,2176246.667,1088123.333,3,Medium
2,2233466,6363,0,4,0,2,1,1116733,744488.6667,372244.3333,4,Easy
2,1245789,6215,0,24,0,3,0,622894.5,415263,207631.5,3,Medium
2,670984,4684,0,12,3,4,0,335492,223661.3333,111830.6667,6,Easy
2,3449374,2948,0,11,3,4,1,1724687,1149791.333,574895.6667,3,Medium
2,2332116,7075,0,25,2,3,1,1166058,777372,388686,5,Easy
2,4145376,2117,0,24,3,4,0,2072688,1381792,690896,6,Medium
2,6623959,2332,0,21,3,1,1,3311979.5,2207986.333,1103993.167,5,Medium
2,6355698,4939,0,6,2,1,0,3177849,2118566,1059283,1,Easy
2,4561858,367,0,23,0,1,1,2280929,1520619.333,760309.6667,2,Easy
2,6516294,2433,0,9,0,1,1,3258147,2172098,1086049,6,Medium
2,282138,8367,0,7,2,3,1,141069,94046,47023,4,Easy
2,1901127,2552,0,7,3,2,0,950563.5,633709,316854.5,1,Easy
2,5328828,5839,0,5,1,1,0,2664414,1776276,888138,1,Easy
2,5993485,5142,0,15,1,1,1,2996742.5,1997828.333,998914.1667,2,Medium
2,3603292,4175,0,12,1,4,0,1801646,1201097.333,600548.6667,1,Medium
2,5308250,7704,0,22,2,4,1,2654125,1769416.667,884708.3333,6,Medium
2,4403493,3390,0,17,3,3,0,2201746.5,1467831,733915.5,5,Easy
2,6916885,7908,0,12,2,3,0,3458442.5,2305628.333,1152814.167,5,Easy
2,1970742,8968,0,23,3,1,1,985371,656914,328457,6,Easy
2,3529337,8304,0,4,0,2,1,1764668.5,1176445.667,588222.8333,1,Medium
2,645730,231,0,4,0,3,1,322865,215243.3333,107621.6667,2,Easy
2,5935437,8879,0,6,1,1,0,2967718.5,1978479,989239.5,4,Easy
2,1529892,4751,0,14,1,2,1,764946,509964,254982,5,Medium
2,5184129,7031,0,4,3,4,1,2592064.5,1728043,864021.5,1,Easy
2,5807145,2755,0,18,2,3,1,2903572.5,1935715,967857.5,6,Easy
2,5578543,6014,0,4,3,3,1,2789271.5,1859514.333,929757.1667,3,Easy
2,5093883,1250,0,8,3,3,0,2546941.5,1697961,848980.5,3,Medium
2,2760623,5827,0,15,3,3,0,1380311.5,920207.6667,460103.8333,4,Easy
2,6103757,4275,0,21,0,2,0,3051878.5,2034585.667,1017292.833,5,Medium
2,2238617,6566,0,3,2,2,1,1119308.5,746205.6667,373102.8333,4,Easy
2,4841375,3906,0,16,3,4,0,2420687.5,1613791.667,806895.8333,1,Easy
2,2827869,2495,0,18,2,1,1,1413934.5,942623,471311.5,1,Easy
2,796978,3176,0,12,2,3,1,398489,265659.3333,132829.6667,6,Easy
2,1687336,5162,0,12,0,3,1,843668,562445.3333,281222.6667,6,Easy
2,2307166,8129,0,4,2,3,0,1153583,769055.3333,384527.6667,1,Medium
2,3834301,6426,0,16,2,2,0,1917150.5,1278100.333,639050.1667,2,Easy
2,6507109,8806,0,12,3,3,1,3253554.5,2169036.333,1084518.167,3,Easy
2,3120284,3439,0,15,2,4,1,1560142,1040094.667,520047.3333,3,Medium
2,805321,8420,0,7,1,2,0,402660.5,268440.3333,134220.1667,1,Hard
2,2166206,5737,0,14,1,4,0,1083103,722068.6667,361034.3333,4,Medium
2,6442328,6469,0,16,3,2,1,3221164,2147442.667,1073721.333,1,Medium
2,254250,6171,0,3,3,1,1,127125,84750,42375,5,Hard
2,5687564,8489,0,20,0,1,1,2843782,1895854.667,947927.3333,4,Medium
2,3171156,6293,0,16,1,3,0,1585578,1057052,528526,5,Medium
2,4582887,7746,0,25,3,1,0,2291443.5,1527629,763814.5,1,Hard
2,6695692,6517,0,6,0,4,0,3347846,2231897.333,1115948.667,1,Hard
2,1916474,8743,0,11,3,4,0,958237,638824.6667,319412.3333,2,Medium
2,188734,7359,0,21,3,4,1,94367,62911.33333,31455.66667,6,Medium
2,5287965,6098,0,22,0,1,1,2643982.5,1762655,881327.5,6,Hard
2,523749,7473,0,1,0,1,1,261874.5,174583,87291.5,1,Hard
2,1460072,7214,0,18,1,1,0,730036,486690.6667,243345.3333,3,Medium
2,2512552,8763,0,1,1,4,1,1256276,837517.3333,418758.6667,3,Medium
2,987778,5605,0,1,1,4,0,493889,329259.3333,164629.6667,6,Hard
2,5778386,7488,0,21,1,3,0,2889193,1926128.667,963064.3333,2,Medium
2,6064387,2867,0,18,0,2,0,3032193.5,2021462.333,1010731.167,5,Hard
2,4935295,7654,0,8,0,1,0,2467647.5,1645098.333,822549.1667,6,Hard
2,3814213,7459,0,17,3,4,1,1907106.5,1271404.333,635702.1667,2,Medium
2,4771944,1181,0,23,0,3,1,2385972,1590648,795324,3,Medium
2,6450782,439,0,24,0,2,1,3225391,2150260.667,1075130.333,1,Medium
2,4637375,7877,0,2,0,2,1,2318687.5,1545791.667,772895.8333,1,Medium
2,521604,5371,0,20,1,4,0,260802,173868,86934,4,Hard
2,821061,7492,0,4,2,3,0,410530.5,273687,136843.5,5,Hard
2,4042054,1571,0,19,0,1,1,2021027,1347351.333,673675.6667,5,Medium
2,4713148,1174,0,17,2,3,1,2356574,1571049.333,785524.6667,2,Medium
2,3409222,3733,0,3,3,1,0,1704611,1136407.333,568203.6667,2,Medium
2,4681892,2834,0,14,0,2,1,2340946,1560630.667,780315.3333,4,Medium
2,876579,6339,0,15,1,2,1,438289.5,292193,146096.5,3,Medium
2,5784254,1903,0,23,0,2,1,2892127,1928084.667,964042.3333,6,Medium
2,6914036,2926,0,24,3,1,0,3457018,2304678.667,1152339.333,1,Hard
2,1820994,935,0,25,0,2,1,910497,606998,303499,4,Medium
2,4149307,8330,0,8,0,4,1,2074653.5,1383102.333,691551.1667,6,Medium
2,5488241,5364,0,22,0,4,1,2744120.5,1829413.667,914706.8333,2,Hard
2,3752551,2671,0,19,1,1,0,1876275.5,1250850.333,625425.1667,2,Medium
2,2456062,6057,0,18,0,1,0,1228031,818687.3333,409343.6667,3,Medium
2,3571579,2059,0,6,0,4,1,1785789.5,1190526.333,595263.1667,5,Medium
2,5232320,416,0,9,1,2,0,2616160,1744106.667,872053.3333,6,Medium
2,4849191,5369,0,19,2,3,1,2424595.5,1616397,808198.5,5,Hard
2,2395812,6424,0,24,3,4,0,1197906,798604,399302,6,Medium
2,3031710,8634,0,2,0,4,0,1515855,1010570,505285,3,Medium
2,4743678,3728,0,10,1,4,0,2371839,1581226,790613,5,Hard
2,2349322,5022,0,21,0,2,0,1174661,783107.3333,391553.6667,6,Medium
2,6140219,5574,0,17,2,4,1,3070109.5,2046739.667,1023369.833,1,Medium
2,4975288,7795,0,17,2,1,0,2487644,1658429.333,829214.6667,4,Medium
2,5801619,8206,0,25,0,2,1,2900809.5,1933873,966936.5,3,Medium
2,6723890,8922,0,12,0,4,0,3361945,2241296.667,1120648.333,5,Medium
2,6136297,6832,0,14,2,2,0,3068148.5,2045432.333,1022716.167,5,Hard
2,4004636,2693,0,3,2,4,1,2002318,1334878.667,667439.3333,6,Medium
2,3862796,3315,0,18,0,2,1,1931398,1287598.667,643799.3333,6,Medium
2,6140844,4965,0,15,1,3,0,3070422,2046948,1023474,2,Hard
2,6373841,4779,0,24,2,4,0,3186920.5,2124613.667,1062306.833,4,Medium
2,2502326,2917,0,11,3,2,1,1251163,834108.6667,417054.3333,3,Medium
2,5310504,1780,0,5,3,3,0,2655252,1770168,885084,2,Medium
2,3192937,8815,0,21,0,4,0,1596468.5,1064312.333,532156.1667,3,Medium
2,39281,714,0,20,2,1,1,19640.5,13093.66667,6546.833333,2,Hard
2,5833996,8468,0,16,0,3,1,2916998,1944665.333,972332.6667,1,Medium
2,4650749,1209,0,17,2,1,0,2325374.5,1550249.667,775124.8333,2,Medium
2,6010603,2025,0,5,1,4,1,3005301.5,2003534.333,1001767.167,4,Medium
2,2950580,4249,0,13,3,4,1,1475290,983526.6667,491763.3333,1,Hard
2,1021248,2496,0,24,2,1,1,510624,340416,170208,2,Medium
2,4928039,5222,0,19,0,3,0,2464019.5,1642679.667,821339.8333,3,Hard
2,3834401,7749,0,9,0,2,1,1917200.5,1278133.667,639066.8333,6,Hard
2,5535356,2772,0,15,0,1,1,2767678,1845118.667,922559.3333,6,Medium
2,1496697,2352,0,21,0,3,0,748348.5,498899,249449.5,6,Medium
2,5953502,3619,0,17,3,3,0,2976751,1984500.667,992250.3333,6,Medium
2,5803239,3315,0,23,2,1,1,2901619.5,1934413,967206.5,5,Medium
2,742968,3311,0,20,0,2,0,371484,247656,123828,2,Hard
2,6243531,456,0,11,0,3,1,3121765.5,2081177,1040588.5,6,Medium
2,4395614,2576,0,6,3,3,0,2197807,1465204.667,732602.3333,6,Medium
2,4946192,8058,0,9,2,3,0,2473096,1648730.667,824365.3333,2,Medium
2,1102622,3430,0,14,2,1,1,551311,367540.6667,183770.3333,1,Medium
2,4995949,4206,0,15,0,3,1,2497974.5,1665316.333,832658.1667,2,Medium
2,3377584,3290,0,24,3,1,0,1688792,1125861.333,562930.6667,6,Medium
2,6922673,4265,0,24,0,3,0,3461336.5,2307557.667,1153778.833,5,Hard
2,5184358,8517,0,18,3,2,0,2592179,1728119.333,864059.6667,6,Medium
2,5376456,2526,0,10,3,1,1,2688228,1792152,896076,5,Medium
2,6937934,6168,0,18,2,4,1,3468967,2312644.667,1156322.333,6,Medium
2,6794470,3211,0,19,1,1,0,3397235,2264823.333,1132411.667,3,Hard
2,1348027,5286,0,17,1,2,0,674013.5,449342.3333,224671.1667,5,Hard
2,2476867,2982,0,6,0,1,0,1238433.5,825622.3333,412811.1667,6,Medium
2,4488320,3835,0,14,1,4,0,2244160,1496106.667,748053.3333,1,Medium
2,4991804,2966,0,19,2,3,1,2495902,1663934.667,831967.3333,4,Medium
2,5326271,6094,0,3,1,4,0,2663135.5,1775423.667,887711.8333,1,Hard
2,5519768,5698,0,4,0,1,0,2759884,1839922.667,919961.3333,2,Medium
2,6078830,6670,0,7,2,2,0,3039415,2026276.667,1013138.333,4,Medium
2,2174104,1185,0,8,3,1,0,1087052,724701.3333,362350.6667,6,Hard
2,3078539,2024,0,16,0,1,1,1539269.5,1026179.667,513089.8333,3,Hard
2,2029355,4733,0,24,0,4,0,1014677.5,676451.6667,338225.8333,6,Medium
2,6185992,861,0,25,1,4,0,3092996,2061997.333,1030998.667,1,Hard
2,2997515,521,0,12,0,4,0,1498757.5,999171.6667,499585.8333,6,Medium
2,1182894,8428,0,8,1,1,1,591447,394298,197149,2,Medium
2,1116970,5829,0,19,0,2,1,558485,372323.3333,186161.6667,1,Medium
2,2994653,2548,0,6,2,4,1,1497326.5,998217.6667,499108.8333,1,Medium
2,5003860,487,0,5,2,1,1,2501930,1667953.333,833976.6667,3,Hard
2,745477,7896,0,18,1,4,0,372738.5,248492.3333,124246.1667,5,Medium
2,4471268,512,0,12,2,2,0,2235634,1490422.667,745211.3333,1,Hard
2,4465816,1448,0,21,3,4,0,2232908,1488605.333,744302.6667,2,Medium
2,4382889,4294,0,21,2,2,1,2191444.5,1460963,730481.5,3,Medium
2,611316,4565,0,10,0,4,0,305658,203772,101886,2,Medium
2,189596,6441,0,4,1,4,0,94798,63198.66667,31599.33333,1,Hard
2,1921010,259,0,23,3,2,1,960505,640336.6667,320168.3333,2,Medium
2,1024079,8478,0,16,3,2,0,512039.5,341359.6667,170679.8333,4,Medium
2,2866019,697,0,21,0,2,0,1433009.5,955339.6667,477669.8333,6,Medium
2,2587709,8427,0,20,2,3,1,1293854.5,862569.6667,431284.8333,3,Hard
2,833272,4932,0,15,3,3,1,416636,277757.3333,138878.6667,6,Hard
2,3431972,5216,0,10,0,4,0,1715986,1143990.667,571995.3333,2,Medium
2,3581841,237,0,22,2,3,1,1790920.5,1193947,596973.5,6,Hard
2,3554504,3220,0,13,1,1,0,1777252,1184834.667,592417.3333,4,Medium
2,1617935,1283,0,16,2,3,0,808967.5,539311.6667,269655.8333,3,Hard
2,5158292,7258,0,16,2,3,0,2579146,1719430.667,859715.3333,4,Medium
2,1498890,6269,0,15,0,3,0,749445,499630,249815,2,Medium
2,6580958,2731,0,18,2,4,1,3290479,2193652.667,1096826.333,4,Medium
2,1901726,7922,0,10,3,2,0,950863,633908.6667,316954.3333,2,Hard
2,1395694,2691,0,7,3,1,1,697847,465231.3333,232615.6667,1,Hard
2,471744,7518,0,10,0,1,0,235872,157248,78624,2,Medium
2,3402107,1158,0,14,3,1,1,1701053.5,1134035.667,567017.8333,1,Medium
2,3650994,4947,0,21,0,3,0,1825497,1216998,608499,5,Medium
2,2171294,3461,0,21,3,2,0,1085647,723764.6667,361882.3333,1,Medium
2,4199241,1970,0,13,0,2,0,2099620.5,1399747,699873.5,6,Hard
2,3620577,2662,0,19,2,2,0,1810288.5,1206859,603429.5,4,Medium
2,3747683,6246,0,11,1,3,1,1873841.5,1249227.667,624613.8333,3,Medium
2,5813520,2683,0,1,0,3,1,2906760,1937840,968920,1,Hard
2,641180,7608,0,19,3,1,1,320590,213726.6667,106863.3333,2,Hard
2,3076543,1004,0,2,3,4,0,1538271.5,1025514.333,512757.1667,6,Medium
2,2407428,8206,0,12,0,3,0,1203714,802476,401238,5,Hard
2,2246298,2017,0,2,0,3,0,1123149,748766,374383,2,Medium
2,889465,5385,0,21,2,4,1,444732.5,296488.3333,148244.1667,4,Hard
2,5865687,3466,0,4,0,3,0,2932843.5,1955229,977614.5,2,Medium
2,5082643,7526,0,13,1,4,1,2541321.5,1694214.333,847107.1667,6,Hard
2,3287720,208,0,12,3,4,0,1643860,1095906.667,547953.3333,3,Hard
2,467472,2958,0,25,1,1,1,233736,155824,77912,5,Hard
2,4969081,3131,0,22,3,3,1,2484540.5,1656360.333,828180.1667,2,Medium
2,6478259,2547,0,20,2,1,0,3239129.5,2159419.667,1079709.833,6,Hard
2,5304267,336,0,25,1,4,0,2652133.5,1768089,884044.5,1,Medium
2,5616854,1772,0,1,3,1,0,2808427,1872284.667,936142.3333,1,Medium
2,4073984,8553,0,6,1,3,0,2036992,1357994.667,678997.3333,6,Medium
2,1309921,4796,0,13,0,4,1,654960.5,436640.3333,218320.1667,1,Hard
2,6611513,7342,0,24,2,3,0,3305756.5,2203837.667,1101918.833,1,Hard
2,4699942,5048,0,25,3,3,1,2349971,1566647.333,783323.6667,3,Medium
2,4606992,8969,0,24,2,2,0,2303496,1535664,767832,6,Medium
2,1802349,8376,0,12,2,3,1,901174.5,600783,300391.5,2,Medium
2,2777567,6811,0,23,3,2,0,1388783.5,925855.6667,462927.8333,1,Medium
2,214459,3023,0,2,3,4,0,107229.5,71486.33333,35743.16667,5,Medium
2,2596977,4996,0,7,0,4,1,1298488.5,865659,432829.5,5,Medium
2,6815449,5068,0,9,2,2,0,3407724.5,2271816.333,1135908.167,6,Medium
2,597250,2173,0,2,0,3,1,298625,199083.3333,99541.66667,2,Medium
2,2942276,5330,0,22,1,3,0,1471138,980758.6667,490379.3333,5,Medium
2,3410843,7713,0,23,3,3,0,1705421.5,1136947.667,568473.8333,4,Medium
2,39225,3136,0,15,3,1,0,19612.5,13075,6537.5,1,Medium
2,4522213,5041,0,19,0,2,1,2261106.5,1507404.333,753702.1667,3,Hard
2,612181,3096,0,19,2,4,1,306090.5,204060.3333,102030.1667,3,Medium
2,5715353,3596,0,15,3,4,1,2857676.5,1905117.667,952558.8333,4,Hard
2,2008058,2401,0,20,2,4,0,1004029,669352.6667,334676.3333,4,Medium
2,1844476,6747,0,6,0,4,0,922238,614825.3333,307412.6667,3,Medium
2,2329334,5464,0,16,3,4,1,1164667,776444.6667,388222.3333,1,Hard
2,3062197,8398,0,23,0,4,0,1531098.5,1020732.333,510366.1667,6,Medium
2,3123451,3697,0,19,3,3,0,1561725.5,1041150.333,520575.1667,5,Hard
2,1210772,5409,0,5,3,3,1,605386,403590.6667,201795.3333,5,Hard
2,627329,1610,0,8,2,1,0,313664.5,209109.6667,104554.8333,1,Medium
2,703624,7613,0,4,2,1,1,351812,234541.3333,117270.6667,5,Medium
2,3519877,1035,0,19,0,4,0,1759938.5,1173292.333,586646.1667,2,Medium
2,2795442,1174,0,21,3,3,1,1397721,931814,465907,3,Medium
2,5711719,3890,0,17,3,1,0,2855859.5,1903906.333,951953.1667,1,Hard
2,1609510,2510,0,2,1,2,1,804755,536503.3333,268251.6667,2,Medium
2,6237070,5347,0,3,0,3,0,3118535,2079023.333,1039511.667,3,Medium
2,3284965,8778,0,5,0,1,1,1642482.5,1094988.333,547494.1667,1,Hard
2,4189642,5293,0,5,1,1,0,2094821,1396547.333,698273.6667,3,Medium
2,234420,8166,0,19,2,4,1,117210,78140,39070,4,Medium
2,2603983,7940,0,8,1,3,0,1301991.5,867994.3333,433997.1667,5,Hard
2,6124070,709,0,16,3,2,0,3062035,2041356.667,1020678.333,2,Medium
2,6876918,5620,0,10,0,3,1,3438459,2292306,1146153,6,Medium
2,5059896,151,0,21,3,4,1,2529948,1686632,843316,4,Medium
2,6054127,6440,0,9,3,3,1,3027063.5,2018042.333,1009021.167,1,Hard
2,275718,7073,0,18,2,2,1,137859,91906,45953,3,Medium
2,2697765,8754,0,13,0,2,0,1348882.5,899255,449627.5,4,Hard
2,4472884,1425,0,18,0,1,1,2236442,1490961.333,745480.6667,2,Medium
2,5024118,6492,0,15,0,1,1,2512059,1674706,837353,6,Medium
2,3493929,8091,0,8,1,2,1,1746964.5,1164643,582321.5,1,Medium
2,2160000,7220,0,7,0,1,1,1080000,720000,360000,4,Medium
2,6505034,181,0,23,1,2,1,3252517,2168344.667,1084172.333,2,Hard
2,5247496,6382,0,15,1,4,0,2623748,1749165.333,874582.6667,2,Hard
2,151836,8905,0,11,2,2,0,75918,50612,25306,5,Medium
2,3595176,4308,0,19,2,4,1,1797588,1198392,599196,5,Hard
2,5960611,1625,0,21,0,2,1,2980305.5,1986870.333,993435.1667,6,Medium
2,5659937,3185,0,25,3,2,0,2829968.5,1886645.667,943322.8333,2,Medium
2,1524042,4440,0,17,1,3,0,762021,508014,254007,2,Hard
2,1527348,6921,0,25,1,3,0,763674,509116,254558,1,Medium
2,4823172,6109,0,12,1,2,0,2411586,1607724,803862,6,Medium
2,5740412,2003,0,11,3,2,1,2870206,1913470.667,956735.3333,1,Medium
2,6110462,5761,0,17,3,3,1,3055231,2036820.667,1018410.333,2,Hard
2,2829945,472,0,24,3,2,1,1414972.5,943315,471657.5,2,Medium
2,6194776,4225,0,17,1,3,0,3097388,2064925.333,1032462.667,5,Medium
2,2789144,3226,0,9,2,4,1,1394572,929714.6667,464857.3333,6,Medium
2,6667227,3467,0,24,0,3,1,3333613.5,2222409,1111204.5,6,Medium
2,6981005,6776,0,3,2,3,0,3490502.5,2327001.667,1163500.833,2,Medium
2,2351518,7311,0,24,1,3,1,1175759,783839.3333,391919.6667,4,Medium
2,6524021,7040,0,4,3,1,1,3262010.5,2174673.667,1087336.833,1,Medium
2,6166896,3081,0,22,2,3,0,3083448,2055632,1027816,2,Medium
2,1896394,1668,0,14,0,1,0,948197,632131.3333,316065.6667,3,Medium
2,922206,4266,0,18,0,3,1,461103,307402,153701,3,Medium
2,1233814,6449,0,21,2,3,0,616907,411271.3333,205635.6667,5,Medium
2,2382840,499,0,8,1,2,0,1191420,794280,397140,5,Medium
2,3529203,7044,0,5,1,2,0,1764601.5,1176401,588200.5,2,Medium
2,706752,1097,0,20,1,4,1,353376,235584,117792,6,Medium
2,481008,7898,0,6,0,1,1,240504,160336,80168,2,Hard
2,4889302,1709,0,1,3,4,1,2444651,1629767.333,814883.6667,2,Medium
2,5515941,7932,0,14,3,2,0,2757970.5,1838647,919323.5,5,Medium
2,3678294,8434,0,9,2,3,0,1839147,1226098,613049,1,Medium
2,3193785,6016,0,7,2,2,1,1596892.5,1064595,532297.5,4,Medium
2,5217626,4769,0,7,2,3,0,2608813,1739208.667,869604.3333,4,Medium
2,4844419,5363,0,5,3,4,1,2422209.5,1614806.333,807403.1667,6,Medium
2,3061272,7919,0,9,3,1,0,1530636,1020424,510212,2,Hard
2,5540126,4659,0,3,1,1,0,2770063,1846708.667,923354.3333,1,Medium
2,6963865,2377,0,22,3,2,1,3481932.5,2321288.333,1160644.167,1,Medium
2,2201944,5466,0,19,2,2,0,1100972,733981.3333,366990.6667,6,Hard
2,2813620,2330,0,14,2,2,0,1406810,937873.3333,468936.6667,6,Medium
2,3736760,6134,0,23,3,1,1,1868380,1245586.667,622793.3333,2,Hard
2,1230160,5233,0,4,3,3,0,615080,410053.3333,205026.6667,3,Medium
2,1654923,3261,0,9,1,3,1,827461.5,551641,275820.5,2,Hard
2,2261357,3940,0,5,0,1,1,1130678.5,753785.6667,376892.8333,1,Hard
2,932507,5367,0,18,3,1,1,466253.5,310835.6667,155417.8333,5,Medium
2,185477,4602,0,9,2,2,0,92738.5,61825.66667,30912.83333,6,Hard
2,5574270,8855,0,16,0,4,1,2787135,1858090,929045,3,Hard
2,364484,4421,0,14,2,4,0,182242,121494.6667,60747.33333,2,Medium
2,3503059,3729,0,1,3,3,1,1751529.5,1167686.333,583843.1667,3,Hard
2,3485142,4585,0,14,0,2,1,1742571,1161714,580857,4,Medium
2,463914,6282,0,11,1,4,1,231957,154638,77319,2,Medium
2,4096019,7205,0,7,1,1,0,2048009.5,1365339.667,682669.8333,3,Medium
2,6353473,5944,0,10,2,2,1,3176736.5,2117824.333,1058912.167,3,Medium
2,350320,8857,0,14,1,3,0,175160,116773.3333,58386.66667,2,Medium
2,2660014,6347,0,1,0,1,0,1330007,886671.3333,443335.6667,3,Hard
2,6742377,969,0,7,0,3,1,3371188.5,2247459,1123729.5,1,Hard
